img_id,cls_id,fold
03813.jpg,6,0
03814.jpg,137,0
03815.jpg,126,0
03816.jpg,112,3
03817.jpg,168,0
03818.jpg,14,3
03819.jpg,108,1
03820.jpg,164,1
03821.jpg,26,0
03822.jpg,123,1
03823.jpg,187,1
03824.jpg,23,2
03825.jpg,149,2
03826.jpg,58,0
03827.jpg,98,4
03828.jpg,9,2
03829.jpg,22,0
03830.jpg,25,0
03831.jpg,61,4
03832.jpg,56,1
03833.jpg,92,3
03834.jpg,132,2
03835.jpg,35,2
03836.jpg,127,0
03837.jpg,89,1
03838.jpg,14,4
03839.jpg,25,1
03840.jpg,137,1
03841.jpg,183,0
03842.jpg,24,0
03843.jpg,125,0
03844.jpg,11,4
03845.jpg,58,1
03846.jpg,182,0
03847.jpg,164,4
03848.jpg,22,2
03849.jpg,39,3
03850.jpg,77,0
03851.jpg,91,1
03852.jpg,35,2
03853.jpg,174,2
03854.jpg,10,4
03855.jpg,24,0
03856.jpg,74,4
03857.jpg,184,2
03858.jpg,84,2
03859.jpg,171,1
03860.jpg,39,2
03861.jpg,107,2
03862.jpg,74,1
03863.jpg,125,0
03864.jpg,185,0
03865.jpg,34,2
03866.jpg,52,3
03867.jpg,112,4
03868.jpg,153,1
03869.jpg,94,2
03870.jpg,113,3
03871.jpg,3,1
03872.jpg,49,1
03873.jpg,185,3
03874.jpg,28,0
03875.jpg,2,3
03876.jpg,129,2
03877.jpg,6,1
03878.jpg,196,0
03879.jpg,53,0
03880.jpg,193,0
03881.jpg,3,4
03882.jpg,11,3
03883.jpg,130,1
03884.jpg,183,1
03885.jpg,129,3
03886.jpg,24,3
03887.jpg,20,1
03888.jpg,148,1
03889.jpg,138,2
03890.jpg,148,1
03891.jpg,60,3
03892.jpg,24,1
03893.jpg,134,3
03894.jpg,110,4
03895.jpg,126,1
03896.jpg,68,4
03897.jpg,94,3
03898.jpg,196,2
03899.jpg,83,3
03900.jpg,177,1
03901.jpg,65,3
03902.jpg,93,2
03903.jpg,65,2
03904.jpg,72,1
03905.jpg,11,1
03906.jpg,74,3
03907.jpg,101,1
03908.jpg,55,1
03909.jpg,15,0
03910.jpg,166,2
03911.jpg,103,2
03912.jpg,139,2
03913.jpg,135,2
03914.jpg,176,2
03915.jpg,128,1
03916.jpg,186,3
03917.jpg,133,1
03918.jpg,61,4
03919.jpg,183,1
03920.jpg,94,0
03921.jpg,149,3
03922.jpg,190,4
03923.jpg,48,3
03924.jpg,122,0
03925.jpg,53,1
03926.jpg,143,0
03927.jpg,159,0
03928.jpg,41,0
03929.jpg,101,2
03930.jpg,190,3
03931.jpg,167,4
03932.jpg,49,2
03933.jpg,60,3
03934.jpg,73,2
03935.jpg,32,1
03936.jpg,22,2
03937.jpg,189,1
03938.jpg,166,0
03939.jpg,155,3
03940.jpg,165,4
03941.jpg,107,1
03942.jpg,38,3
03943.jpg,1,3
03944.jpg,77,2
03945.jpg,194,1
03946.jpg,72,0
03947.jpg,183,4
03948.jpg,124,4
03949.jpg,171,2
03950.jpg,150,1
03951.jpg,35,3
03952.jpg,20,0
03953.jpg,29,1
03954.jpg,119,0
03955.jpg,123,0
03956.jpg,142,0
03957.jpg,31,3
03958.jpg,173,1
03959.jpg,69,1
03960.jpg,127,3
03961.jpg,68,3
03962.jpg,79,0
03963.jpg,103,3
03964.jpg,71,2
03965.jpg,5,4
03966.jpg,147,4
03967.jpg,118,1
03968.jpg,6,0
03969.jpg,15,1
03970.jpg,62,0
03971.jpg,120,1
03972.jpg,164,1
03973.jpg,163,4
03974.jpg,137,1
03975.jpg,43,0
03976.jpg,65,0
03977.jpg,120,3
03978.jpg,102,1
03979.jpg,164,3
03980.jpg,130,2
03981.jpg,16,0
03982.jpg,191,4
03983.jpg,153,4
03984.jpg,90,2
03985.jpg,17,0
03986.jpg,172,3
03987.jpg,126,3
03988.jpg,64,2
03989.jpg,189,3
03990.jpg,27,4
03991.jpg,181,1
03992.jpg,82,1
03993.jpg,164,1
03994.jpg,66,2
03995.jpg,195,3
03996.jpg,196,2
03997.jpg,114,0
03998.jpg,67,3
03999.jpg,82,4
04000.jpg,108,0
04001.jpg,164,1
04002.jpg,56,1
04003.jpg,59,1
04004.jpg,190,1
04005.jpg,191,2
04006.jpg,163,3
04007.jpg,195,4
04008.jpg,62,2
04009.jpg,72,1
04010.jpg,139,1
04011.jpg,2,3
04012.jpg,188,3
04013.jpg,183,0
04014.jpg,14,3
04015.jpg,81,2
04016.jpg,160,3
04017.jpg,141,2
04018.jpg,37,4
04019.jpg,132,1
04020.jpg,50,3
04021.jpg,93,0
04022.jpg,123,3
04023.jpg,26,4
04024.jpg,121,4
04025.jpg,91,2
04026.jpg,91,3
04027.jpg,79,4
04028.jpg,172,2
04029.jpg,30,3
04030.jpg,28,2
04031.jpg,135,1
04032.jpg,73,0
04033.jpg,158,0
04034.jpg,109,4
04035.jpg,56,2
04036.jpg,117,1
04037.jpg,91,0
04038.jpg,31,4
04039.jpg,157,4
04040.jpg,21,1
04041.jpg,56,4
04042.jpg,93,1
04043.jpg,81,3
04044.jpg,145,3
04045.jpg,84,3
04046.jpg,97,2
04047.jpg,123,1
04048.jpg,99,4
04049.jpg,77,2
04050.jpg,79,0
04051.jpg,62,0
04052.jpg,36,3
04053.jpg,81,3
04054.jpg,36,3
04055.jpg,100,4
04056.jpg,1,1
04057.jpg,183,3
04058.jpg,64,4
04059.jpg,23,1
04060.jpg,32,0
04061.jpg,19,0
04062.jpg,88,3
04063.jpg,114,0
04064.jpg,115,3
04065.jpg,189,0
04066.jpg,111,3
04067.jpg,33,3
04068.jpg,117,2
04069.jpg,84,4
04070.jpg,193,0
04071.jpg,167,4
04072.jpg,8,1
04073.jpg,49,4
04074.jpg,88,0
04075.jpg,23,0
04076.jpg,195,2
04077.jpg,128,1
04078.jpg,191,2
04079.jpg,83,2
04080.jpg,73,1
04081.jpg,144,4
04082.jpg,179,1
04083.jpg,113,2
04084.jpg,177,4
04085.jpg,7,0
04086.jpg,27,1
04087.jpg,118,4
04088.jpg,54,3
04089.jpg,26,2
04090.jpg,182,3
04091.jpg,48,0
04092.jpg,97,1
04093.jpg,147,3
04094.jpg,186,2
04095.jpg,108,3
04096.jpg,136,2
04097.jpg,63,1
04098.jpg,180,4
04099.jpg,157,4
04100.jpg,111,4
04101.jpg,150,4
04102.jpg,94,1
04103.jpg,82,1
04104.jpg,70,0
04105.jpg,152,2
04106.jpg,145,4
04107.jpg,148,2
04108.jpg,155,3
04109.jpg,44,3
04110.jpg,101,0
04111.jpg,64,3
04112.jpg,129,0
04113.jpg,60,3
04114.jpg,133,3
04115.jpg,147,3
04116.jpg,77,1
04117.jpg,52,4
04118.jpg,83,0
04119.jpg,182,1
04120.jpg,46,3
04121.jpg,8,2
04122.jpg,116,0
04123.jpg,115,0
04124.jpg,67,4
04125.jpg,159,0
04126.jpg,42,1
04127.jpg,83,2
04128.jpg,192,3
04129.jpg,29,2
04130.jpg,158,0
04131.jpg,130,2
04132.jpg,135,2
04133.jpg,128,1
04134.jpg,147,1
04135.jpg,167,3
04136.jpg,164,3
04137.jpg,58,2
04138.jpg,31,0
04139.jpg,123,4
04140.jpg,113,2
04141.jpg,184,4
04142.jpg,118,3
04143.jpg,171,4
04144.jpg,110,3
04145.jpg,128,0
04146.jpg,182,3
04147.jpg,122,0
04148.jpg,131,0
04149.jpg,33,4
04150.jpg,78,3
04151.jpg,181,2
04152.jpg,27,1
04153.jpg,183,0
04154.jpg,53,2
04155.jpg,15,1
04156.jpg,184,0
04157.jpg,90,3
04158.jpg,135,3
04159.jpg,150,3
04160.jpg,178,0
04161.jpg,89,2
04162.jpg,95,2
04163.jpg,70,4
04164.jpg,113,2
04165.jpg,130,0
04166.jpg,11,0
04167.jpg,81,2
04168.jpg,159,3
04169.jpg,128,3
04170.jpg,85,2
04171.jpg,32,1
04172.jpg,164,1
04173.jpg,173,2
04174.jpg,175,3
04175.jpg,76,3
04176.jpg,18,4
04177.jpg,161,3
04178.jpg,182,0
04179.jpg,108,2
04180.jpg,65,0
04181.jpg,177,0
04182.jpg,58,1
04183.jpg,170,0
04184.jpg,125,4
04185.jpg,178,2
04186.jpg,8,0
04187.jpg,74,3
04188.jpg,121,1
04189.jpg,64,0
04190.jpg,10,2
04191.jpg,16,0
04192.jpg,102,2
04193.jpg,149,4
04194.jpg,78,4
04195.jpg,20,4
04196.jpg,164,3
04197.jpg,8,4
04198.jpg,130,3
04199.jpg,109,2
04200.jpg,118,2
04201.jpg,61,4
04202.jpg,141,2
04203.jpg,143,1
04204.jpg,80,0
04205.jpg,31,2
04206.jpg,172,2
04207.jpg,106,0
04208.jpg,65,2
04209.jpg,96,0
04210.jpg,180,4
04211.jpg,96,1
04212.jpg,65,4
04213.jpg,119,3
04214.jpg,119,0
04215.jpg,194,3
04216.jpg,8,3
04217.jpg,144,1
04218.jpg,59,3
04219.jpg,166,1
04220.jpg,146,3
04221.jpg,73,1
04222.jpg,121,3
04223.jpg,124,2
04224.jpg,6,3
04225.jpg,88,2
04226.jpg,145,3
04227.jpg,77,2
04228.jpg,181,3
04229.jpg,168,4
04230.jpg,107,4
04231.jpg,179,3
04232.jpg,102,1
04233.jpg,116,4
04234.jpg,74,0
04235.jpg,116,0
04236.jpg,107,1
04237.jpg,20,3
04238.jpg,81,1
04239.jpg,118,4
04240.jpg,191,4
04241.jpg,15,1
04242.jpg,147,2
04243.jpg,43,3
04244.jpg,2,2
04245.jpg,87,0
04246.jpg,66,2
04247.jpg,8,4
04248.jpg,124,1
04249.jpg,68,2
04250.jpg,45,1
04251.jpg,139,4
04252.jpg,7,1
04253.jpg,171,4
04254.jpg,159,0
04255.jpg,99,1
04256.jpg,100,0
04257.jpg,132,3
04258.jpg,76,0
04259.jpg,73,0
04260.jpg,78,0
04261.jpg,100,1
04262.jpg,105,4
04263.jpg,192,3
04264.jpg,58,1
04265.jpg,150,1
04266.jpg,30,0
04267.jpg,61,2
04268.jpg,65,4
04269.jpg,25,4
04270.jpg,78,3
04271.jpg,56,0
04272.jpg,189,3
04273.jpg,146,2
04274.jpg,132,2
04275.jpg,79,2
04276.jpg,179,2
04277.jpg,186,3
04278.jpg,113,1
04279.jpg,161,2
04280.jpg,59,2
04281.jpg,163,1
04282.jpg,173,3
04283.jpg,96,1
04284.jpg,171,2
04285.jpg,72,1
04286.jpg,172,0
04287.jpg,160,1
04288.jpg,182,4
04289.jpg,51,3
04290.jpg,117,3
04291.jpg,111,1
04292.jpg,11,0
04293.jpg,106,3
04294.jpg,36,0
04295.jpg,153,0
04296.jpg,101,4
04297.jpg,98,2
04298.jpg,155,4
04299.jpg,169,1
04300.jpg,76,0
04301.jpg,157,2
04302.jpg,57,4
04303.jpg,164,2
04304.jpg,172,3
04305.jpg,118,2
04306.jpg,174,4
04307.jpg,69,1
04308.jpg,9,4
04309.jpg,79,0
04310.jpg,58,4
04311.jpg,117,3
04312.jpg,16,2
04313.jpg,21,3
04314.jpg,186,4
04315.jpg,161,4
04316.jpg,49,0
04317.jpg,107,0
04318.jpg,86,1
04319.jpg,165,1
04320.jpg,154,2
04321.jpg,63,0
04322.jpg,110,0
04323.jpg,31,1
04324.jpg,121,3
04325.jpg,186,0
04326.jpg,63,2
04327.jpg,146,0
04328.jpg,42,1
04329.jpg,100,2
04330.jpg,65,1
04331.jpg,98,3
04332.jpg,182,1
04333.jpg,180,1
04334.jpg,45,4
04335.jpg,185,3
04336.jpg,146,1
04337.jpg,141,1
04338.jpg,5,3
04339.jpg,36,4
04340.jpg,91,2
04341.jpg,91,1
04342.jpg,108,0
04343.jpg,112,1
04344.jpg,188,4
04345.jpg,53,3
04346.jpg,79,4
04347.jpg,162,2
04348.jpg,52,4
04349.jpg,4,3
04350.jpg,67,0
04351.jpg,35,1
04352.jpg,97,4
04353.jpg,43,2
04354.jpg,146,2
04355.jpg,193,1
04356.jpg,52,2
04357.jpg,25,3
04358.jpg,195,2
04359.jpg,19,0
04360.jpg,56,0
04361.jpg,196,2
04362.jpg,160,0
04363.jpg,173,4
04364.jpg,183,2
04365.jpg,144,2
04366.jpg,49,4
04367.jpg,105,1
04368.jpg,72,0
04369.jpg,124,4
04370.jpg,63,4
04371.jpg,149,2
04372.jpg,62,1
04373.jpg,91,4
04374.jpg,32,4
04375.jpg,37,4
04376.jpg,161,0
04377.jpg,77,1
04378.jpg,144,3
04379.jpg,12,1
04380.jpg,17,3
04381.jpg,76,2
04382.jpg,168,3
04383.jpg,159,0
04384.jpg,175,4
04385.jpg,35,4
04386.jpg,10,0
04387.jpg,122,4
04388.jpg,180,2
04389.jpg,85,2
04390.jpg,139,1
04391.jpg,148,1
04392.jpg,5,4
04393.jpg,95,1
04394.jpg,58,2
04395.jpg,102,3
04396.jpg,8,2
04397.jpg,111,0
04398.jpg,176,1
04399.jpg,39,2
04400.jpg,129,4
04401.jpg,46,4
04402.jpg,100,3
04403.jpg,160,1
04404.jpg,146,0
04405.jpg,77,1
04406.jpg,151,1
04407.jpg,57,4
04408.jpg,75,1
04409.jpg,79,2
04410.jpg,30,2
04411.jpg,160,4
04412.jpg,158,1
04413.jpg,132,2
04414.jpg,65,1
04415.jpg,154,0
04416.jpg,188,2
04417.jpg,178,3
04418.jpg,161,4
04419.jpg,117,1
04420.jpg,90,0
04421.jpg,154,0
04422.jpg,146,1
04423.jpg,162,2
04424.jpg,134,3
04425.jpg,95,2
04426.jpg,142,1
04427.jpg,11,1
04428.jpg,14,2
04429.jpg,79,0
04430.jpg,102,3
04431.jpg,87,0
04432.jpg,188,4
04433.jpg,144,1
04434.jpg,33,0
04435.jpg,161,1
04436.jpg,182,2
04437.jpg,57,0
04438.jpg,118,2
04439.jpg,69,0
04440.jpg,61,1
04441.jpg,153,0
04442.jpg,83,3
04443.jpg,25,2
04444.jpg,118,4
04445.jpg,195,4
04446.jpg,104,4
04447.jpg,17,3
04448.jpg,13,1
04449.jpg,43,1
04450.jpg,165,2
04451.jpg,160,4
04452.jpg,66,3
04453.jpg,56,4
04454.jpg,102,3
04455.jpg,167,2
04456.jpg,15,1
04457.jpg,169,2
04458.jpg,48,0
04459.jpg,176,3
04460.jpg,130,3
04461.jpg,39,1
04462.jpg,85,0
04463.jpg,58,3
04464.jpg,102,2
04465.jpg,177,1
04466.jpg,143,4
04467.jpg,88,0
04468.jpg,82,3
04469.jpg,31,2
04470.jpg,5,1
04471.jpg,127,0
04472.jpg,31,2
04473.jpg,111,2
04474.jpg,139,3
04475.jpg,25,4
04476.jpg,57,0
04477.jpg,93,0
04478.jpg,54,4
04479.jpg,189,3
04480.jpg,24,1
04481.jpg,125,1
04482.jpg,4,1
04483.jpg,119,4
04484.jpg,5,1
04485.jpg,97,1
04486.jpg,2,1
04487.jpg,38,0
04488.jpg,175,3
04489.jpg,82,1
04490.jpg,173,0
04491.jpg,140,0
04492.jpg,141,4
04493.jpg,8,3
04494.jpg,9,2
04495.jpg,8,1
04496.jpg,112,3
04497.jpg,12,3
04498.jpg,178,2
04499.jpg,132,0
04500.jpg,29,4
04501.jpg,186,0
04502.jpg,66,1
04503.jpg,130,3
04504.jpg,122,2
04505.jpg,28,2
04506.jpg,63,0
04507.jpg,115,4
04508.jpg,135,4
04509.jpg,9,3
04510.jpg,9,1
04511.jpg,4,3
04512.jpg,77,0
04513.jpg,110,2
04514.jpg,191,4
04515.jpg,154,3
04516.jpg,159,0
04517.jpg,152,2
04518.jpg,121,2
04519.jpg,39,4
04520.jpg,126,4
04521.jpg,112,2
04522.jpg,97,1
04523.jpg,104,2
04524.jpg,142,3
04525.jpg,82,3
04526.jpg,191,3
04527.jpg,37,0
04528.jpg,98,0
04529.jpg,165,4
04530.jpg,139,1
04531.jpg,43,0
04532.jpg,142,1
04533.jpg,12,4
04534.jpg,195,3
04535.jpg,135,4
04536.jpg,117,3
04537.jpg,14,0
04538.jpg,194,3
04539.jpg,72,2
04540.jpg,144,3
04541.jpg,96,0
04542.jpg,171,4
04543.jpg,96,2
04544.jpg,1,1
04545.jpg,102,0
04546.jpg,192,4
04547.jpg,30,4
04548.jpg,27,4
04549.jpg,17,2
04550.jpg,51,0
04551.jpg,28,4
04552.jpg,10,2
04553.jpg,48,0
04554.jpg,155,3
04555.jpg,187,4
04556.jpg,48,2
04557.jpg,142,2
04558.jpg,119,0
04559.jpg,119,1
04560.jpg,59,3
04561.jpg,129,4
04562.jpg,180,1
04563.jpg,125,0
04564.jpg,118,4
04565.jpg,66,3
04566.jpg,54,0
04567.jpg,18,2
04568.jpg,177,3
04569.jpg,177,0
04570.jpg,167,0
04571.jpg,117,3
04572.jpg,82,0
04573.jpg,186,2
04574.jpg,122,0
04575.jpg,105,3
04576.jpg,39,3
04577.jpg,179,0
04578.jpg,1,0
04579.jpg,127,1
04580.jpg,24,3
04581.jpg,20,4
04582.jpg,183,0
04583.jpg,185,2
04584.jpg,31,1
04585.jpg,113,0
04586.jpg,115,1
04587.jpg,183,0
04588.jpg,3,2
04589.jpg,61,4
04590.jpg,62,4
04591.jpg,67,0
04592.jpg,93,0
04593.jpg,137,0
04594.jpg,34,0
04595.jpg,14,2
04596.jpg,66,4
04597.jpg,106,1
04598.jpg,90,1
04599.jpg,130,3
04600.jpg,190,1
04601.jpg,21,0
04602.jpg,81,0
04603.jpg,166,0
04604.jpg,130,3
04605.jpg,129,4
04606.jpg,66,1
04607.jpg,106,3
04608.jpg,7,2
04609.jpg,161,2
04610.jpg,70,0
04611.jpg,11,4
04612.jpg,105,1
04613.jpg,42,0
04614.jpg,195,0
04615.jpg,94,3
04616.jpg,92,3
04617.jpg,112,4
04618.jpg,114,0
04619.jpg,51,0
04620.jpg,81,4
04621.jpg,138,0
04622.jpg,74,3
04623.jpg,156,1
04624.jpg,71,4
04625.jpg,70,3
04626.jpg,67,4
04627.jpg,152,1
04628.jpg,173,3
04629.jpg,66,0
04630.jpg,34,4
04631.jpg,7,0
04632.jpg,181,0
04633.jpg,136,1
04634.jpg,103,0
04635.jpg,178,1
04636.jpg,162,0
04637.jpg,184,2
04638.jpg,75,2
04639.jpg,17,0
04640.jpg,190,2
04641.jpg,186,4
04642.jpg,50,2
04643.jpg,81,3
04644.jpg,27,0
04645.jpg,168,3
04646.jpg,150,2
04647.jpg,119,3
04648.jpg,114,1
04649.jpg,172,4
04650.jpg,22,1
04651.jpg,5,0
04652.jpg,11,2
04653.jpg,65,2
04654.jpg,147,1
04655.jpg,184,3
04656.jpg,146,1
04657.jpg,65,2
04658.jpg,47,0
04659.jpg,169,3
04660.jpg,164,4
04661.jpg,191,4
04662.jpg,128,3
04663.jpg,170,3
04664.jpg,100,0
04665.jpg,176,3
04666.jpg,118,4
04667.jpg,123,1
04668.jpg,53,3
04669.jpg,1,3
04670.jpg,108,3
04671.jpg,14,2
04672.jpg,148,0
04673.jpg,25,4
04674.jpg,157,4
04675.jpg,163,3
04676.jpg,22,0
04677.jpg,107,2
04678.jpg,70,1
04679.jpg,49,3
04680.jpg,143,2
04681.jpg,48,4
04682.jpg,138,4
04683.jpg,140,2
04684.jpg,131,2
04685.jpg,72,2
04686.jpg,152,2
04687.jpg,103,0
04688.jpg,76,3
04689.jpg,21,4
04690.jpg,41,3
04691.jpg,6,0
04692.jpg,109,2
04693.jpg,36,1
04694.jpg,159,3
04695.jpg,81,3
04696.jpg,20,4
04697.jpg,105,4
04698.jpg,177,3
04699.jpg,113,4
04700.jpg,94,0
04701.jpg,98,1
04702.jpg,19,2
04703.jpg,54,2
04704.jpg,171,4
04705.jpg,120,4
04706.jpg,30,4
04707.jpg,68,4
04708.jpg,104,1
04709.jpg,135,1
04710.jpg,168,1
04711.jpg,75,3
04712.jpg,180,1
04713.jpg,65,3
04714.jpg,37,3
04715.jpg,126,0
04716.jpg,124,1
04717.jpg,128,1
04718.jpg,73,0
04719.jpg,32,0
04720.jpg,126,2
04721.jpg,74,2
04722.jpg,115,4
04723.jpg,63,4
04724.jpg,9,2
04725.jpg,9,2
04726.jpg,187,3
04727.jpg,35,3
04728.jpg,88,0
04729.jpg,38,4
04730.jpg,169,4
04731.jpg,120,4
04732.jpg,126,3
04733.jpg,20,1
04734.jpg,169,3
04735.jpg,154,2
04736.jpg,32,3
04737.jpg,32,2
04738.jpg,63,3
04739.jpg,151,1
04740.jpg,131,2
04741.jpg,46,3
04742.jpg,35,2
04743.jpg,104,3
04744.jpg,18,2
04745.jpg,157,2
04746.jpg,40,2
04747.jpg,39,4
04748.jpg,125,2
04749.jpg,120,0
04750.jpg,9,0
04751.jpg,144,3
04752.jpg,100,3
04753.jpg,14,3
04754.jpg,192,3
04755.jpg,165,1
04756.jpg,128,0
04757.jpg,52,3
04758.jpg,17,4
04759.jpg,117,0
04760.jpg,34,0
04761.jpg,59,1
04762.jpg,182,4
04763.jpg,147,2
04764.jpg,129,4
04765.jpg,152,0
04766.jpg,167,4
04767.jpg,48,2
04768.jpg,63,1
04769.jpg,30,4
04770.jpg,100,4
04771.jpg,41,2
04772.jpg,76,0
04773.jpg,167,4
04774.jpg,54,1
04775.jpg,173,3
04776.jpg,96,4
04777.jpg,34,1
04778.jpg,31,2
04779.jpg,39,0
04780.jpg,192,4
04781.jpg,157,2
04782.jpg,38,3
04783.jpg,41,0
04784.jpg,95,1
04785.jpg,114,3
04786.jpg,79,0
04787.jpg,175,1
04788.jpg,132,3
04789.jpg,103,1
04790.jpg,119,1
04791.jpg,153,2
04792.jpg,31,2
04793.jpg,85,2
04794.jpg,47,3
04795.jpg,162,4
04796.jpg,107,4
04797.jpg,80,1
04798.jpg,115,4
04799.jpg,69,1
04800.jpg,124,2
04801.jpg,189,0
04802.jpg,20,1
04803.jpg,33,1
04804.jpg,110,4
04805.jpg,150,3
04806.jpg,29,2
04807.jpg,140,4
04808.jpg,159,3
04809.jpg,183,2
04810.jpg,29,0
04811.jpg,173,2
04812.jpg,44,1
04813.jpg,144,0
04814.jpg,36,0
04815.jpg,134,4
04816.jpg,3,1
04817.jpg,50,2
04818.jpg,12,2
04819.jpg,22,2
04820.jpg,138,0
04821.jpg,62,4
04822.jpg,25,3
04823.jpg,156,3
04824.jpg,162,1
04825.jpg,7,1
04826.jpg,153,1
04827.jpg,1,4
04828.jpg,110,1
04829.jpg,111,0
04830.jpg,40,2
04831.jpg,84,1
04832.jpg,28,3
04833.jpg,6,1
04834.jpg,156,4
04835.jpg,95,1
04836.jpg,162,3
04837.jpg,91,2
04838.jpg,107,3
04839.jpg,15,4
04840.jpg,34,4
04841.jpg,24,4
04842.jpg,116,3
04843.jpg,129,1
04844.jpg,103,2
04845.jpg,70,2
04846.jpg,155,1
04847.jpg,85,4
04848.jpg,16,0
04849.jpg,177,4
04850.jpg,133,1
04851.jpg,135,4
04852.jpg,178,0
04853.jpg,170,4
04854.jpg,102,1
04855.jpg,139,4
04856.jpg,142,1
04857.jpg,11,2
04858.jpg,77,4
04859.jpg,174,0
04860.jpg,182,4
04861.jpg,182,4
04862.jpg,124,1
04863.jpg,114,3
04864.jpg,106,4
04865.jpg,28,1
04866.jpg,159,4
04867.jpg,157,4
04868.jpg,161,3
04869.jpg,168,3
04870.jpg,47,0
04871.jpg,180,2
04872.jpg,99,3
04873.jpg,166,3
04874.jpg,1,2
04875.jpg,57,3
04876.jpg,196,0
04877.jpg,134,0
04878.jpg,96,4
04879.jpg,67,3
04880.jpg,187,0
04881.jpg,118,1
04882.jpg,104,4
04883.jpg,19,0
04884.jpg,8,2
04885.jpg,25,4
04886.jpg,44,2
04887.jpg,40,0
04888.jpg,90,3
04889.jpg,94,1
04890.jpg,95,3
04891.jpg,72,3
04892.jpg,2,4
04893.jpg,16,1
04894.jpg,108,2
04895.jpg,132,0
04896.jpg,56,3
04897.jpg,184,4
04898.jpg,74,3
04899.jpg,65,3
04900.jpg,52,4
04901.jpg,144,0
04902.jpg,98,2
04903.jpg,85,0
04904.jpg,158,1
04905.jpg,185,0
04906.jpg,102,0
04907.jpg,134,2
04908.jpg,158,0
04909.jpg,167,0
04910.jpg,104,0
04911.jpg,110,0
04912.jpg,187,3
04913.jpg,165,4
04914.jpg,97,4
04915.jpg,34,3
04916.jpg,107,3
04917.jpg,107,0
04918.jpg,13,4
04919.jpg,89,2
04920.jpg,165,3
04921.jpg,164,1
04922.jpg,147,0
04923.jpg,16,0
04924.jpg,43,4
04925.jpg,111,4
04926.jpg,144,4
04927.jpg,38,0
04928.jpg,113,3
04929.jpg,42,3
04930.jpg,137,3
04931.jpg,16,4
04932.jpg,140,4
04933.jpg,181,4
04934.jpg,169,3
04935.jpg,157,4
04936.jpg,72,0
04937.jpg,139,0
04938.jpg,86,4
04939.jpg,105,1
04940.jpg,23,4
04941.jpg,161,3
04942.jpg,8,0
04943.jpg,72,1
04944.jpg,19,1
04945.jpg,34,3
04946.jpg,27,0
04947.jpg,110,1
04948.jpg,96,4
04949.jpg,17,2
04950.jpg,87,1
04951.jpg,44,0
04952.jpg,152,3
04953.jpg,98,2
04954.jpg,55,4
04955.jpg,176,2
04956.jpg,15,2
04957.jpg,27,2
04958.jpg,177,3
04959.jpg,190,0
04960.jpg,129,3
04961.jpg,154,0
04962.jpg,153,3
04963.jpg,179,0
04964.jpg,131,0
04965.jpg,178,1
04966.jpg,31,2
04967.jpg,82,4
04968.jpg,159,1
04969.jpg,159,0
04970.jpg,196,1
04971.jpg,171,2
04972.jpg,38,2
04973.jpg,37,3
04974.jpg,131,0
04975.jpg,38,3
04976.jpg,193,2
04977.jpg,127,1
04978.jpg,35,4
04979.jpg,55,2
04980.jpg,127,2
04981.jpg,145,1
04982.jpg,193,3
04983.jpg,151,0
04984.jpg,129,3
04985.jpg,117,4
04986.jpg,120,4
04987.jpg,131,0
04988.jpg,102,0
04989.jpg,44,3
04990.jpg,160,1
04991.jpg,123,2
04992.jpg,118,3
04993.jpg,75,2
04994.jpg,105,0
04995.jpg,128,2
04996.jpg,124,0
04997.jpg,131,0
04998.jpg,30,2
04999.jpg,111,3
05000.jpg,72,1
05001.jpg,179,3
05002.jpg,12,2
05003.jpg,90,4
05004.jpg,86,3
05005.jpg,115,0
05006.jpg,37,0
05007.jpg,20,0
05008.jpg,73,3
05009.jpg,45,4
05010.jpg,103,3
05011.jpg,34,4
05012.jpg,195,4
05013.jpg,61,2
05014.jpg,156,3
05015.jpg,79,1
05016.jpg,46,4
05017.jpg,116,2
05018.jpg,181,4
05019.jpg,140,1
05020.jpg,71,2
05021.jpg,160,4
05022.jpg,145,2
05023.jpg,10,0
05024.jpg,186,4
05025.jpg,121,4
05026.jpg,137,3
05027.jpg,190,0
05028.jpg,28,0
05029.jpg,40,1
05030.jpg,1,2
05031.jpg,165,0
05032.jpg,71,2
05033.jpg,52,4
05034.jpg,67,1
05035.jpg,119,3
05036.jpg,164,3
05037.jpg,130,0
05038.jpg,114,0
05039.jpg,178,3
05040.jpg,25,3
05041.jpg,88,2
05042.jpg,6,1
05043.jpg,190,3
05044.jpg,131,1
05045.jpg,192,4
05046.jpg,90,4
05047.jpg,155,0
05048.jpg,10,4
05049.jpg,46,1
05050.jpg,23,1
05051.jpg,100,1
05052.jpg,3,2
05053.jpg,180,3
05054.jpg,52,2
05055.jpg,165,3
05056.jpg,97,3
05057.jpg,4,2
05058.jpg,33,3
05059.jpg,104,1
05060.jpg,132,4
05061.jpg,98,4
05062.jpg,106,1
05063.jpg,13,2
05064.jpg,115,2
05065.jpg,115,1
05066.jpg,42,3
05067.jpg,19,2
05068.jpg,43,4
05069.jpg,38,1
05070.jpg,77,0
05071.jpg,52,1
05072.jpg,38,4
05073.jpg,103,0
05074.jpg,78,3
05075.jpg,25,1
05076.jpg,151,0
05077.jpg,7,2
05078.jpg,103,2
05079.jpg,159,0
05080.jpg,79,2
05081.jpg,51,1
05082.jpg,66,0
05083.jpg,13,4
